               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.031762,            0.024083,             0.01389,             0.82389,             0.75422,             0.84037,             0.52813,            0.027721,           0.0076869,           0.0065932,           0.0063895,           0.0063895,           0.0063895
                 133,            0.032381,             0.02474,            0.013492,             0.87644,             0.71431,              0.8417,             0.53805,            0.026841,           0.0075059,           0.0064657,           0.0063432,           0.0063432,           0.0063432
                 134,            0.032311,             0.02475,            0.013233,             0.89872,             0.70436,             0.83949,             0.54034,            0.027005,           0.0075238,           0.0054878,           0.0062969,           0.0062969,           0.0062969
                 135,            0.031656,            0.023335,            0.013652,             0.85815,             0.71682,             0.84737,             0.54411,            0.026931,           0.0074231,           0.0062759,           0.0062505,           0.0062505,           0.0062505
                 136,            0.032454,            0.025564,            0.013102,             0.85498,             0.68527,              0.8221,              0.5182,            0.027612,           0.0076022,           0.0079978,            0.006204,            0.006204,            0.006204
                 137,            0.031884,            0.024885,            0.013127,             0.82846,              0.7477,              0.8394,             0.52973,            0.027395,           0.0075672,           0.0064316,           0.0061574,           0.0061574,           0.0061574
                 138,            0.032001,            0.024683,            0.013289,             0.82292,             0.76266,             0.85216,             0.54674,            0.026545,           0.0073863,           0.0060806,           0.0061107,           0.0061107,           0.0061107
                 139,            0.031811,            0.025077,            0.012827,             0.83209,             0.75055,             0.85172,             0.53721,            0.026914,            0.007456,            0.005952,            0.006064,            0.006064,            0.006064
                 140,            0.032179,             0.02492,            0.012939,             0.82343,             0.73912,             0.83957,             0.52278,            0.026659,           0.0075715,           0.0065919,           0.0060172,           0.0060172,           0.0060172
                 141,            0.032095,            0.024124,            0.013648,             0.86226,              0.7065,             0.84131,             0.52712,            0.026931,           0.0076156,           0.0058128,           0.0059704,           0.0059704,           0.0059704
                 142,            0.032294,            0.024219,             0.01313,             0.89731,             0.69984,             0.85211,             0.53125,            0.027215,           0.0074842,           0.0064048,           0.0059235,           0.0059235,           0.0059235
                 143,            0.031928,            0.024874,            0.012533,             0.81447,             0.77118,             0.85582,             0.54412,            0.026832,           0.0074251,           0.0066231,           0.0058766,           0.0058766,           0.0058766
                 144,            0.031918,            0.023197,            0.013044,             0.84907,             0.69297,             0.83617,             0.52039,            0.027296,           0.0075385,           0.0073788,           0.0058296,           0.0058296,           0.0058296
